% 
% 
@RELATION GCH 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE 41 REAL
@ATTRIBUTE 42 REAL
@ATTRIBUTE 43 REAL
@ATTRIBUTE 44 REAL
@ATTRIBUTE 45 REAL
@ATTRIBUTE 46 REAL
@ATTRIBUTE 47 REAL
@ATTRIBUTE 48 REAL
@ATTRIBUTE 49 REAL
@ATTRIBUTE 50 REAL
@ATTRIBUTE 51 REAL
@ATTRIBUTE 52 REAL
@ATTRIBUTE 53 REAL
@ATTRIBUTE 54 REAL
@ATTRIBUTE 55 REAL
@ATTRIBUTE 56 REAL
@ATTRIBUTE 57 REAL
@ATTRIBUTE 58 REAL
@ATTRIBUTE 59 REAL
@ATTRIBUTE 60 REAL
@ATTRIBUTE 61 REAL
@ATTRIBUTE 62 REAL
@ATTRIBUTE 63 REAL
@ATTRIBUTE 64 REAL
@ATTRIBUTE 65 REAL
@ATTRIBUTE 66 REAL
@ATTRIBUTE class {C02, C01, C03} 

@DATA 
10302.0,643.0,697.0,779.0,936.0,1210.0,1574.0,2562.0,1661.0,1604.0,1706.0,2772.0,1682.0,1120.0,892.0,810.0,697.0,650.0,614.0,584.0,557.0,5948.0,10302.0,643.0,697.0,779.0,936.0,1210.0,1574.0,2562.0,1661.0,1604.0,1706.0,2772.0,1682.0,1120.0,892.0,810.0,697.0,650.0,614.0,584.0,557.0,5948.0,10302.0,643.0,697.0,779.0,936.0,1210.0,1574.0,2562.0,1661.0,1604.0,1706.0,2772.0,1682.0,1120.0,892.0,810.0,697.0,650.0,614.0,584.0,557.0,5948.0,C02
5761.0,561.0,583.0,578.0,610.0,640.0,673.0,691.0,767.0,826.0,886.0,1042.0,1210.0,2163.0,7471.0,4550.0,2225.0,1105.0,995.0,919.0,849.0,4895.0,5761.0,561.0,583.0,578.0,610.0,640.0,673.0,691.0,767.0,826.0,886.0,1042.0,1210.0,2163.0,7471.0,4550.0,2225.0,1105.0,995.0,919.0,849.0,4895.0,5761.0,561.0,583.0,578.0,610.0,640.0,673.0,691.0,767.0,826.0,886.0,1042.0,1210.0,2163.0,7471.0,4550.0,2225.0,1105.0,995.0,919.0,849.0,4895.0,C02
11584.0,1223.0,1430.0,1865.0,2786.0,3243.0,2368.0,2619.0,3810.0,7000.0,2072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11584.0,1223.0,1430.0,1865.0,2786.0,3243.0,2368.0,2619.0,3810.0,7000.0,2072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11584.0,1223.0,1430.0,1865.0,2786.0,3243.0,2368.0,2619.0,3810.0,7000.0,2072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
35877.0,4123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35877.0,4123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35877.0,4123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
27392.0,8168.0,4440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27392.0,8168.0,4440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27392.0,8168.0,4440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
13446.0,803.0,925.0,1069.0,1357.0,1903.0,1410.0,1124.0,1107.0,1116.0,1219.0,1363.0,1570.0,1952.0,2763.0,1991.0,2107.0,2543.0,232.0,0.0,0.0,0.0,13446.0,803.0,925.0,1069.0,1357.0,1903.0,1410.0,1124.0,1107.0,1116.0,1219.0,1363.0,1570.0,1952.0,2763.0,1991.0,2107.0,2543.0,232.0,0.0,0.0,0.0,13446.0,803.0,925.0,1069.0,1357.0,1903.0,1410.0,1124.0,1107.0,1116.0,1219.0,1363.0,1570.0,1952.0,2763.0,1991.0,2107.0,2543.0,232.0,0.0,0.0,0.0,C02
19592.0,1152.0,1126.0,1126.0,1182.0,1263.0,1431.0,1640.0,2680.0,4435.0,2562.0,1811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19592.0,1152.0,1126.0,1126.0,1182.0,1263.0,1431.0,1640.0,2680.0,4435.0,2562.0,1811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19592.0,1152.0,1126.0,1126.0,1182.0,1263.0,1431.0,1640.0,2680.0,4435.0,2562.0,1811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
0.0,483.0,1723.0,1564.0,1468.0,1470.0,1666.0,1940.0,2932.0,6178.0,6104.0,3191.0,1945.0,1666.0,1436.0,1395.0,1381.0,1526.0,1641.0,291.0,0.0,0.0,0.0,483.0,1723.0,1564.0,1468.0,1470.0,1666.0,1940.0,2932.0,6178.0,6104.0,3191.0,1945.0,1666.0,1436.0,1395.0,1381.0,1526.0,1641.0,291.0,0.0,0.0,0.0,483.0,1723.0,1564.0,1468.0,1470.0,1666.0,1940.0,2932.0,6178.0,6104.0,3191.0,1945.0,1666.0,1436.0,1395.0,1381.0,1526.0,1641.0,291.0,0.0,0.0,C02
2736.0,1117.0,1011.0,1029.0,1084.0,1198.0,1377.0,1775.0,3329.0,5317.0,4537.0,2128.0,1456.0,1203.0,1079.0,975.0,896.0,827.0,820.0,779.0,780.0,4547.0,2736.0,1117.0,1011.0,1029.0,1084.0,1198.0,1377.0,1775.0,3329.0,5317.0,4537.0,2128.0,1456.0,1203.0,1079.0,975.0,896.0,827.0,820.0,779.0,780.0,4547.0,2736.0,1117.0,1011.0,1029.0,1084.0,1198.0,1377.0,1775.0,3329.0,5317.0,4537.0,2128.0,1456.0,1203.0,1079.0,975.0,896.0,827.0,820.0,779.0,780.0,4547.0,C02
16347.0,718.0,812.0,969.0,1135.0,1493.0,2243.0,7116.0,1584.0,1055.0,889.0,785.0,763.0,703.0,664.0,650.0,667.0,678.0,705.0,24.0,0.0,0.0,16347.0,718.0,812.0,969.0,1135.0,1493.0,2243.0,7116.0,1584.0,1055.0,889.0,785.0,763.0,703.0,664.0,650.0,667.0,678.0,705.0,24.0,0.0,0.0,16347.0,718.0,812.0,969.0,1135.0,1493.0,2243.0,7116.0,1584.0,1055.0,889.0,785.0,763.0,703.0,664.0,650.0,667.0,678.0,705.0,24.0,0.0,0.0,C02
23048.0,2368.0,3515.0,5485.0,3285.0,2299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23048.0,2368.0,3515.0,5485.0,3285.0,2299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23048.0,2368.0,3515.0,5485.0,3285.0,2299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
26906.0,1389.0,1921.0,3030.0,3364.0,1796.0,1594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26906.0,1389.0,1921.0,3030.0,3364.0,1796.0,1594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26906.0,1389.0,1921.0,3030.0,3364.0,1796.0,1594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
26601.0,1959.0,1892.0,1287.0,1186.0,1084.0,1144.0,1134.0,1259.0,1393.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26601.0,1959.0,1892.0,1287.0,1186.0,1084.0,1144.0,1134.0,1259.0,1393.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26601.0,1959.0,1892.0,1287.0,1186.0,1084.0,1144.0,1134.0,1259.0,1393.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
8670.0,1436.0,1610.0,1856.0,2262.0,3386.0,4965.0,4949.0,3317.0,3084.0,3929.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8670.0,1436.0,1610.0,1856.0,2262.0,3386.0,4965.0,4949.0,3317.0,3084.0,3929.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8670.0,1436.0,1610.0,1856.0,2262.0,3386.0,4965.0,4949.0,3317.0,3084.0,3929.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
24335.0,4732.0,6133.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24335.0,4732.0,6133.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24335.0,4732.0,6133.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
24694.0,1360.0,1586.0,2032.0,2907.0,3974.0,3447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24694.0,1360.0,1586.0,2032.0,2907.0,3974.0,3447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24694.0,1360.0,1586.0,2032.0,2907.0,3974.0,3447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
28134.0,2248.0,1909.0,1676.0,1679.0,1802.0,2016.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28134.0,2248.0,1909.0,1676.0,1679.0,1802.0,2016.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28134.0,2248.0,1909.0,1676.0,1679.0,1802.0,2016.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
22916.0,1890.0,2416.0,4149.0,3174.0,2937.0,2518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22916.0,1890.0,2416.0,4149.0,3174.0,2937.0,2518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22916.0,1890.0,2416.0,4149.0,3174.0,2937.0,2518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
12136.0,1512.0,2040.0,3672.0,3250.0,3030.0,5207.0,2472.0,1836.0,1734.0,1636.0,1475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12136.0,1512.0,2040.0,3672.0,3250.0,3030.0,5207.0,2472.0,1836.0,1734.0,1636.0,1475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12136.0,1512.0,2040.0,3672.0,3250.0,3030.0,5207.0,2472.0,1836.0,1734.0,1636.0,1475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
39637.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39637.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39637.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,3680.0,3448.0,2224.0,1664.0,1255.0,1106.0,1033.0,930.0,902.0,879.0,863.0,850.0,20230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,3680.0,3448.0,2224.0,1664.0,1255.0,1106.0,1033.0,930.0,902.0,879.0,863.0,850.0,20230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,3680.0,3448.0,2224.0,1664.0,1255.0,1106.0,1033.0,930.0,902.0,879.0,863.0,850.0,20230.0,C03
16640.0,866.0,758.0,742.0,697.0,703.0,688.0,683.0,682.0,689.0,731.0,733.0,768.0,884.0,963.0,1146.0,1552.0,2435.0,1565.0,1154.0,1047.0,3874.0,16640.0,866.0,758.0,742.0,697.0,703.0,688.0,683.0,682.0,689.0,731.0,733.0,768.0,884.0,963.0,1146.0,1552.0,2435.0,1565.0,1154.0,1047.0,3874.0,16640.0,866.0,758.0,742.0,697.0,703.0,688.0,683.0,682.0,689.0,731.0,733.0,768.0,884.0,963.0,1146.0,1552.0,2435.0,1565.0,1154.0,1047.0,3874.0,C03
4995.0,377.0,363.0,361.0,367.0,377.0,370.0,403.0,389.0,402.0,414.0,422.0,450.0,454.0,469.0,500.0,523.0,532.0,573.0,664.0,654.0,25941.0,4995.0,377.0,363.0,361.0,367.0,377.0,370.0,403.0,389.0,402.0,414.0,422.0,450.0,454.0,469.0,500.0,523.0,532.0,573.0,664.0,654.0,25941.0,4995.0,377.0,363.0,361.0,367.0,377.0,370.0,403.0,389.0,402.0,414.0,422.0,450.0,454.0,469.0,500.0,523.0,532.0,573.0,664.0,654.0,25941.0,C03
8330.0,574.0,598.0,618.0,647.0,679.0,725.0,759.0,838.0,905.0,1118.0,1292.0,1755.0,2058.0,1458.0,1373.0,1489.0,1677.0,1995.0,2810.0,1885.0,6417.0,8330.0,574.0,598.0,618.0,647.0,679.0,725.0,759.0,838.0,905.0,1118.0,1292.0,1755.0,2058.0,1458.0,1373.0,1489.0,1677.0,1995.0,2810.0,1885.0,6417.0,8330.0,574.0,598.0,618.0,647.0,679.0,725.0,759.0,838.0,905.0,1118.0,1292.0,1755.0,2058.0,1458.0,1373.0,1489.0,1677.0,1995.0,2810.0,1885.0,6417.0,C03
5447.0,479.0,472.0,467.0,491.0,480.0,529.0,538.0,543.0,568.0,590.0,656.0,659.0,756.0,820.0,901.0,1143.0,1491.0,2295.0,1745.0,1394.0,17536.0,5447.0,479.0,472.0,467.0,491.0,480.0,529.0,538.0,543.0,568.0,590.0,656.0,659.0,756.0,820.0,901.0,1143.0,1491.0,2295.0,1745.0,1394.0,17536.0,5447.0,479.0,472.0,467.0,491.0,480.0,529.0,538.0,543.0,568.0,590.0,656.0,659.0,756.0,820.0,901.0,1143.0,1491.0,2295.0,1745.0,1394.0,17536.0,C03
4881.0,325.0,315.0,314.0,320.0,318.0,320.0,328.0,324.0,339.0,351.0,352.0,356.0,380.0,378.0,404.0,400.0,437.0,454.0,470.0,475.0,27759.0,4881.0,325.0,315.0,314.0,320.0,318.0,320.0,328.0,324.0,339.0,351.0,352.0,356.0,380.0,378.0,404.0,400.0,437.0,454.0,470.0,475.0,27759.0,4881.0,325.0,315.0,314.0,320.0,318.0,320.0,328.0,324.0,339.0,351.0,352.0,356.0,380.0,378.0,404.0,400.0,437.0,454.0,470.0,475.0,27759.0,C03
23646.0,485.0,471.0,542.0,548.0,556.0,610.0,673.0,761.0,892.0,1074.0,1293.0,1842.0,1141.0,985.0,926.0,879.0,875.0,907.0,894.0,0.0,0.0,23646.0,485.0,471.0,542.0,548.0,556.0,610.0,673.0,761.0,892.0,1074.0,1293.0,1842.0,1141.0,985.0,926.0,879.0,875.0,907.0,894.0,0.0,0.0,23646.0,485.0,471.0,542.0,548.0,556.0,610.0,673.0,761.0,892.0,1074.0,1293.0,1842.0,1141.0,985.0,926.0,879.0,875.0,907.0,894.0,0.0,0.0,C03
6770.0,362.0,376.0,366.0,375.0,403.0,410.0,414.0,429.0,454.0,469.0,501.0,540.0,558.0,658.0,739.0,873.0,1090.0,1604.0,1155.0,908.0,20546.0,6770.0,362.0,376.0,366.0,375.0,403.0,410.0,414.0,429.0,454.0,469.0,501.0,540.0,558.0,658.0,739.0,873.0,1090.0,1604.0,1155.0,908.0,20546.0,6770.0,362.0,376.0,366.0,375.0,403.0,410.0,414.0,429.0,454.0,469.0,501.0,540.0,558.0,658.0,739.0,873.0,1090.0,1604.0,1155.0,908.0,20546.0,C03
11109.0,333.0,325.0,362.0,358.0,369.0,387.0,391.0,432.0,440.0,465.0,470.0,533.0,562.0,613.0,680.0,749.0,860.0,1003.0,1141.0,1394.0,17024.0,11109.0,333.0,325.0,362.0,358.0,369.0,387.0,391.0,432.0,440.0,465.0,470.0,533.0,562.0,613.0,680.0,749.0,860.0,1003.0,1141.0,1394.0,17024.0,11109.0,333.0,325.0,362.0,358.0,369.0,387.0,391.0,432.0,440.0,465.0,470.0,533.0,562.0,613.0,680.0,749.0,860.0,1003.0,1141.0,1394.0,17024.0,C03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,C03
0.0,0.0,0.0,448.0,1109.0,1091.0,1003.0,939.0,930.0,915.0,958.0,1034.0,1100.0,1253.0,1483.0,5096.0,7151.0,4781.0,2822.0,1300.0,1182.0,5405.0,0.0,0.0,0.0,448.0,1109.0,1091.0,1003.0,939.0,930.0,915.0,958.0,1034.0,1100.0,1253.0,1483.0,5096.0,7151.0,4781.0,2822.0,1300.0,1182.0,5405.0,0.0,0.0,0.0,448.0,1109.0,1091.0,1003.0,939.0,930.0,915.0,958.0,1034.0,1100.0,1253.0,1483.0,5096.0,7151.0,4781.0,2822.0,1300.0,1182.0,5405.0,C03
10133.0,398.0,446.0,457.0,462.0,498.0,513.0,530.0,594.0,621.0,652.0,736.0,828.0,946.0,1145.0,1409.0,1843.0,3013.0,7201.0,2086.0,1334.0,4155.0,10133.0,398.0,446.0,457.0,462.0,498.0,513.0,530.0,594.0,621.0,652.0,736.0,828.0,946.0,1145.0,1409.0,1843.0,3013.0,7201.0,2086.0,1334.0,4155.0,10133.0,398.0,446.0,457.0,462.0,498.0,513.0,530.0,594.0,621.0,652.0,736.0,828.0,946.0,1145.0,1409.0,1843.0,3013.0,7201.0,2086.0,1334.0,4155.0,C03
5175.0,401.0,413.0,409.0,421.0,426.0,445.0,440.0,473.0,478.0,493.0,525.0,511.0,573.0,579.0,649.0,676.0,755.0,828.0,1896.0,3486.0,19948.0,5175.0,401.0,413.0,409.0,421.0,426.0,445.0,440.0,473.0,478.0,493.0,525.0,511.0,573.0,579.0,649.0,676.0,755.0,828.0,1896.0,3486.0,19948.0,5175.0,401.0,413.0,409.0,421.0,426.0,445.0,440.0,473.0,478.0,493.0,525.0,511.0,573.0,579.0,649.0,676.0,755.0,828.0,1896.0,3486.0,19948.0,C03
18509.0,614.0,634.0,593.0,596.0,588.0,611.0,612.0,603.0,627.0,669.0,692.0,739.0,872.0,1146.0,1725.0,1492.0,976.0,798.0,711.0,659.0,5534.0,18509.0,614.0,634.0,593.0,596.0,588.0,611.0,612.0,603.0,627.0,669.0,692.0,739.0,872.0,1146.0,1725.0,1492.0,976.0,798.0,711.0,659.0,5534.0,18509.0,614.0,634.0,593.0,596.0,588.0,611.0,612.0,603.0,627.0,669.0,692.0,739.0,872.0,1146.0,1725.0,1492.0,976.0,798.0,711.0,659.0,5534.0,C03
14984.0,792.0,712.0,685.0,666.0,641.0,646.0,606.0,659.0,635.0,659.0,688.0,726.0,811.0,1033.0,1553.0,1162.0,907.0,745.0,599.0,577.0,9514.0,14984.0,792.0,712.0,685.0,666.0,641.0,646.0,606.0,659.0,635.0,659.0,688.0,726.0,811.0,1033.0,1553.0,1162.0,907.0,745.0,599.0,577.0,9514.0,14984.0,792.0,712.0,685.0,666.0,641.0,646.0,606.0,659.0,635.0,659.0,688.0,726.0,811.0,1033.0,1553.0,1162.0,907.0,745.0,599.0,577.0,9514.0,C03
0.0,0.0,200.0,979.0,966.0,921.0,916.0,867.0,892.0,923.0,979.0,1060.0,1257.0,1625.0,3168.0,3399.0,2691.0,3613.0,1955.0,1373.0,1091.0,11125.0,0.0,0.0,200.0,979.0,966.0,921.0,916.0,867.0,892.0,923.0,979.0,1060.0,1257.0,1625.0,3168.0,3399.0,2691.0,3613.0,1955.0,1373.0,1091.0,11125.0,0.0,0.0,200.0,979.0,966.0,921.0,916.0,867.0,892.0,923.0,979.0,1060.0,1257.0,1625.0,3168.0,3399.0,2691.0,3613.0,1955.0,1373.0,1091.0,11125.0,C03
5840.0,584.0,606.0,611.0,631.0,639.0,673.0,686.0,738.0,771.0,803.0,931.0,938.0,1087.0,1236.0,1483.0,1942.0,2635.0,4532.0,4755.0,3589.0,4290.0,5840.0,584.0,606.0,611.0,631.0,639.0,673.0,686.0,738.0,771.0,803.0,931.0,938.0,1087.0,1236.0,1483.0,1942.0,2635.0,4532.0,4755.0,3589.0,4290.0,5840.0,584.0,606.0,611.0,631.0,639.0,673.0,686.0,738.0,771.0,803.0,931.0,938.0,1087.0,1236.0,1483.0,1942.0,2635.0,4532.0,4755.0,3589.0,4290.0,C03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,C03
8112.0,188.0,207.0,221.0,208.0,234.0,219.0,219.0,231.0,232.0,231.0,247.0,247.0,255.0,252.0,286.0,261.0,282.0,288.0,291.0,316.0,26973.0,8112.0,188.0,207.0,221.0,208.0,234.0,219.0,219.0,231.0,232.0,231.0,247.0,247.0,255.0,252.0,286.0,261.0,282.0,288.0,291.0,316.0,26973.0,8112.0,188.0,207.0,221.0,208.0,234.0,219.0,219.0,231.0,232.0,231.0,247.0,247.0,255.0,252.0,286.0,261.0,282.0,288.0,291.0,316.0,26973.0,C03
16522.0,554.0,639.0,688.0,771.0,870.0,996.0,1187.0,1618.0,1702.0,1413.0,1433.0,1606.0,1991.0,2960.0,2775.0,2275.0,0.0,0.0,0.0,0.0,0.0,16522.0,554.0,639.0,688.0,771.0,870.0,996.0,1187.0,1618.0,1702.0,1413.0,1433.0,1606.0,1991.0,2960.0,2775.0,2275.0,0.0,0.0,0.0,0.0,0.0,16522.0,554.0,639.0,688.0,771.0,870.0,996.0,1187.0,1618.0,1702.0,1413.0,1433.0,1606.0,1991.0,2960.0,2775.0,2275.0,0.0,0.0,0.0,0.0,0.0,C03
0.0,569.0,632.0,639.0,639.0,584.0,548.0,529.0,508.0,532.0,510.0,528.0,526.0,546.0,557.0,570.0,611.0,639.0,682.0,718.0,753.0,28180.0,0.0,569.0,632.0,639.0,639.0,584.0,548.0,529.0,508.0,532.0,510.0,528.0,526.0,546.0,557.0,570.0,611.0,639.0,682.0,718.0,753.0,28180.0,0.0,569.0,632.0,639.0,639.0,584.0,548.0,529.0,508.0,532.0,510.0,528.0,526.0,546.0,557.0,570.0,611.0,639.0,682.0,718.0,753.0,28180.0,C03
